trip_id,customer_id,vehicle_id,driver_id,pickup_city,drop_city,distance_to_travel,tourism_type,trip_category,trip_start_date,trip_end_date,trip_status,booking_amount,advance_paid,payment_status
6249,59,2,17,Guntur,"Ramoji Film City",290,Entertainment,"Corporate Travel","2025-02-11 16:00:00","2025-02-11 21:00:00",Completed,16081,5210,Pending
6250,1975,13,30,Guntur,"Vijayawada Airport",35,Airport,"Round Trip","2025-04-18 19:00:00","2025-04-18 21:00:00",Completed,22093,11627,Partial
6251,2301,10,14,Guntur,Nellore,270,Marriage,"Marriage Booking","2025-09-02 21:00:00","2025-09-03 02:00:00",Cancelled,26100,15605,Pending
6252,1667,9,30,Hyderabad,Pondicherry,780,Beach,"One Way","2024-12-20 14:00:00","2024-12-21 05:00:00",Cancelled,7484,2099,Partial
6253,1467,14,21,Vijayawada,Kakinada,210,Marriage,"Airport Transfer","2024-10-13 02:00:00","2024-10-13 06:00:00",Cancelled,27677,11414,Partial
6254,2485,5,20,Guntur,"Ramoji Film City",290,Entertainment,"Corporate Travel","2025-07-24 22:00:00","2025-07-25 03:00:00",completed,5246,1631,Partial
6255,1153,15,14,Guntur,"Hyderabad Airport",310,Airport,"Package Trip","2024-03-10 19:00:00","2024-03-11 01:00:00",Completed,23418,13865,Pending
6256,1629,1,40,Hyderabad,"Araku Valley",710,Vacation,"One Way","2024-05-14 14:00:00","2024-05-15 04:00:00",Completed,3625,772,Pending
6257,2760,5,12,Guntur,"Chirala Beach",110,Beach,"One Way","2024-07-08 12:00:00","2024-07-08 14:00:00",Completed,13826,5448,Partial
6258,2308,12,24,Hyderabad,Goa,660,Beach,"Corporate Travel","2025-02-07 10:00:00","2025-02-07 23:00:00",completed,48858,27372,Paid
6259,1335,12,30,Hyderabad,Pondicherry,780,Beach,"Airport Transfer","2024-09-27 02:00:00","2024-09-27 17:00:00",completed,40638,20493,Pending
6260,1746,6,6,Guntur,Tirupati,380,Devotional,"Package Trip","2024-09-11 01:00:00","2024-09-11 08:00:00",Completed,36696,10501,Paid
6261,2016,10,18,Guntur,"Ramoji Film City",290,Entertainment,"Round Trip","2024-01-08 14:00:00","2024-01-08 19:00:00",Cancelled,16815,7745,Partial
6262,1886,12,22,Guntur,"Vijayawada Airport",35,Airport,"Round Trip","2025-09-12 00:00:00","2025-09-12 02:00:00",Completed,44538,16959,Pending
6263,445,6,26,Guntur,"Ramoji Film City",290,Entertainment,"Marriage Booking","2025-09-27 08:00:00","2025-09-27 13:00:00",Completed,58007,15767,Paid
6264,1438,8,9,Ongole,"Chennai Airport",320,Airport,"Marriage Booking","2024-12-05 10:00:00","2024-12-05 16:00:00",Completed,7661,3658,Partial
6265,778,7,32,Ongole,"Chennai Airport",320,Airport,"Package Trip","2026-04-25 16:00:00","2026-04-25 22:00:00",Completed,8773,5500,Partial
6266,1668,12,1,Guntur,Nellore,270,Marriage,"One Way","2024-02-04 07:00:00","2024-02-04 12:00:00",Completed,40770,23007,Pending
6267,664,10,4,Hyderabad,Pondicherry,780,Beach,"Airport Transfer","2025-04-16 14:00:00","2025-04-17 05:00:00",completed,27093,17638,Pending
6268,1895,13,3,Hyderabad,"Araku Valley",710,Vacation,"Package Trip","2025-10-02 09:00:00","2025-10-02 23:00:00",Completed,24463,5759,Pending
6269,1805,4,27,Hyderabad,Yadagirigutta,65,Devotional,"Airport Transfer","2024-12-25 23:00:00","2024-12-26 01:00:00",Completed,10101,2061,Pending
6270,1026,10,25,Nellore,Tirumala,140,Devotional,"Marriage Booking","2025-07-04 11:00:00","2025-07-04 13:00:00",Completed,22876,14786,Partial
6271,543,8,5,Guntur,"Chirala Beach",110,Beach,"One Way","2025-02-07 14:00:00","2025-02-07 16:00:00",Completed,8118,3682,Paid
6272,2851,15,7,Ongole,"Chennai Airport",320,Airport,"One Way","2024-12-16 09:00:00","2024-12-16 15:00:00",Completed,25092,8515,Partial
6273,2217,4,8,Guntur,Bheemunipatnam,390,Beach,"Corporate Travel","2025-11-13 17:00:00","2025-11-14 00:00:00",Completed,25999,17967,Paid
6274,57,7,30,Hyderabad,"Araku Valley",710,Vacation,"Corporate Travel","2024-06-20 15:00:00","2024-06-21 05:00:00",Completed,14494,3901,Paid
6275,1904,7,38,Vijayawada,Hyderabad,275,Corporate,"Package Trip","2024-01-06 07:00:00","2024-01-06 12:00:00",Completed,13587,7026,Paid
6276,2006,10,16,Nellore,Tirumala,140,Devotional,"Round Trip","2026-02-24 21:00:00","2026-02-24 23:00:00",Completed,27868,12476,Paid
6277,955,8,13,Hyderabad,Pondicherry,780,Beach,"Corporate Travel","2024-04-26 01:00:00","2024-04-26 16:00:00",Cancelled,9547,6420,Paid
6278,135,2,30,Guntur,"Ramoji Film City",290,Entertainment,"Marriage Booking","2024-09-08 01:00:00","2024-09-08 06:00:00",Completed,12233,4036,Paid
6279,2137,3,6,Hyderabad,"Araku Valley",710,Vacation,"Airport Transfer","2024-05-11 11:00:00","2024-05-12 01:00:00",completed,4695,2024,Pending
6280,2162,12,31,Guntur,"Ramoji Film City",290,Entertainment,"Round Trip","2025-08-10 10:00:00","2025-08-10 15:00:00",Cancelled,58101,24262,Pending
6281,1477,14,33,Guntur,Nellore,270,Marriage,"Round Trip","2025-02-14 21:00:00","2025-02-15 02:00:00",completed,22426,4518,Partial
6282,1642,9,3,Guntur,"Horsley Hills",430,Vacation,"Airport Transfer","2024-09-28 02:00:00","2024-09-28 10:00:00",Completed,12762,4594,Paid
6283,62,3,17,Guntur,"Chirala Beach",110,Beach,"Airport Transfer","2025-05-09 15:00:00","2025-05-09 17:00:00",completed,9900,2217,Pending
6284,1641,2,40,Vijayawada,Visakhapatnam,350,Beach,"Airport Transfer","2025-08-28 07:00:00","2025-08-28 14:00:00",Completed,24704,15544,Paid
6285,2374,15,9,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Corporate Travel","2024-04-23 10:00:00","2024-04-23 23:00:00",Cancelled,27543,5987,Partial
6286,2436,2,3,Guntur,"Amaravati Secretariat",40,Corporate,"Round Trip","2026-02-16 01:00:00","2026-02-16 03:00:00",Completed,19258,10671,Pending
6287,1427,9,15,Hyderabad,"Araku Valley",710,Vacation,"Airport Transfer","2024-04-19 19:00:00","2024-04-20 09:00:00",Completed,10725,3986,Paid
6288,163,8,25,Guntur,Nellore,270,Marriage,"Round Trip","2025-01-02 15:00:00","2025-01-02 20:00:00",Completed,10222,3694,Paid
6289,1753,14,8,Guntur,"Chirala Beach",110,Beach,"Round Trip","2025-06-10 12:00:00","2025-06-10 14:00:00",Completed,15703,6473,Pending
6290,844,4,19,Vijayawada,Lambasingi,430,Vacation,"Airport Transfer","2024-05-09 16:00:00","2024-05-10 00:00:00",Cancelled,23204,15559,Pending
6291,2815,1,29,Guntur,"Ramoji Film City",290,Entertainment,"One Way","2024-05-08 22:00:00","2024-05-09 03:00:00",Completed,10801,4918,Paid
6292,1078,6,39,Guntur,"Hyderabad Airport",310,Airport,"One Way","2025-03-13 04:00:00","2025-03-13 10:00:00",Completed,58923,31789,Paid
6293,834,14,10,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Package Trip","2026-03-30 09:00:00","2026-03-30 22:00:00",Completed,18194,11444,Pending
6294,2890,12,37,Guntur,"Hyderabad Airport",310,Airport,"Marriage Booking","2025-08-01 01:00:00","2025-08-01 07:00:00",completed,46067,9569,Paid
6295,186,2,26,Guntur,"Ramoji Film City",290,Entertainment,"One Way","2025-08-22 23:00:00","2025-08-23 04:00:00",Cancelled,26652,9403,Paid
6296,2038,5,6,Guntur,"Hyderabad City Tour",280,Entertainment,"Airport Transfer","2025-02-15 07:00:00","2025-02-15 12:00:00",Cancelled,6468,4042,Partial
6297,291,9,19,Vijayawada,Lambasingi,430,Vacation,"Round Trip","2025-02-16 08:00:00","2025-02-16 16:00:00",Completed,4272,2283,Paid
6298,1637,14,19,Guntur,"Horsley Hills",430,Vacation,"Marriage Booking","2025-08-02 21:00:00","2025-08-03 05:00:00",Completed,19606,5845,Paid
6299,2473,3,39,Hyderabad,Ooty,850,Vacation,"Package Trip","2025-05-07 15:00:00","2025-05-08 08:00:00",completed,8838,3272,Partial
6300,1986,10,5,Vijayawada,Hyderabad,275,Corporate,"Round Trip","2026-03-07 20:00:00","2026-03-08 01:00:00",Completed,16257,7820,Paid
6301,2540,4,39,Guntur,Bheemunipatnam,390,Beach,"Airport Transfer","2024-08-03 21:00:00","2024-08-04 04:00:00",Completed,27530,16688,Paid
6302,740,9,30,Guntur,"Ramoji Film City",290,Entertainment,"Marriage Booking","2024-10-15 06:00:00","2024-10-15 11:00:00",Cancelled,10322,3827,Pending
6303,5,15,22,Vijayawada,Lambasingi,430,Vacation,"Round Trip","2024-08-02 16:00:00","2024-08-03 00:00:00",Cancelled,28191,14807,Pending
6304,2379,1,7,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Round Trip","2024-10-24 08:00:00","2024-10-24 21:00:00",Completed,5006,1578,Partial
6305,1251,12,12,Guntur,"Vijayawada Airport",35,Airport,"Airport Transfer","2024-04-03 17:00:00","2024-04-03 19:00:00",Completed,36766,23740,Partial
6306,187,2,39,Guntur,"Horsley Hills",430,Vacation,"Airport Transfer","2026-01-27 02:00:00","2026-01-27 10:00:00",Cancelled,28969,13658,Partial
6307,1221,12,11,Hyderabad,"Araku Valley",710,Vacation,"Airport Transfer","2025-01-18 16:00:00","2025-01-19 06:00:00",Cancelled,47697,15960,Pending
6308,308,14,5,Vijayawada,Lambasingi,430,Vacation,"One Way","2024-06-15 09:00:00","2024-06-15 17:00:00",completed,19026,12308,Pending
6309,2720,3,35,Guntur,Rajahmundry,170,Marriage,"One Way","2024-11-10 02:00:00","2024-11-10 05:00:00",Completed,7043,2225,Partial
6310,2720,13,36,Nellore,Tirumala,140,Devotional,"Marriage Booking","2024-09-26 20:00:00","2024-09-26 22:00:00",Completed,12597,7999,Partial
6311,1378,5,15,Visakhapatnam,Simhachalam,20,Devotional,"Airport Transfer","2024-11-29 01:00:00","2024-11-29 03:00:00",Cancelled,14392,9480,Pending
6312,731,15,40,Vijayawada,Visakhapatnam,350,Beach,"One Way","2025-10-08 17:00:00","2025-10-09 00:00:00",Completed,21184,12346,Pending
6313,976,6,24,Vijayawada,Kakinada,210,Marriage,"Marriage Booking","2024-07-04 17:00:00","2024-07-04 21:00:00",Completed,34562,9884,Pending
6314,787,8,35,Guntur,Nellore,270,Marriage,"Package Trip","2025-06-29 17:00:00","2025-06-29 22:00:00",Completed,14399,7304,Paid
6315,1967,9,39,Hyderabad,Yadagirigutta,65,Devotional,"Airport Transfer","2026-02-18 08:00:00","2026-02-18 10:00:00",completed,7221,4651,Partial
6316,2125,7,35,Hyderabad,Ooty,850,Vacation,"Marriage Booking","2026-01-05 22:00:00","2026-01-06 15:00:00",Completed,5250,1638,Pending
6317,1427,4,16,Visakhapatnam,Simhachalam,20,Devotional,"Marriage Booking","2024-03-05 13:00:00","2024-03-05 15:00:00",completed,25295,16255,Paid
6318,1633,6,10,Hyderabad,Yadagirigutta,65,Devotional,"Round Trip","2024-08-02 19:00:00","2024-08-02 21:00:00",completed,37600,13332,Partial
6319,109,11,8,Nellore,Tirumala,140,Devotional,"Airport Transfer","2025-01-17 18:00:00","2025-01-17 20:00:00",Completed,15374,10611,Paid
6320,2487,3,14,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Corporate Travel","2025-11-15 07:00:00","2025-11-15 20:00:00",Cancelled,6666,1991,Partial
6321,872,13,5,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Round Trip","2024-01-07 03:00:00","2024-01-07 16:00:00",Completed,18918,11413,Pending
6322,1191,8,4,Hyderabad,Pondicherry,780,Beach,"Marriage Booking","2024-09-26 18:00:00","2024-09-27 09:00:00",Completed,3961,2347,Pending
6323,2176,4,10,Hyderabad,Pondicherry,780,Beach,"Marriage Booking","2024-07-16 17:00:00","2024-07-17 08:00:00",completed,23409,4774,Partial
6324,1498,12,25,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Package Trip","2024-01-19 19:00:00","2024-01-20 08:00:00",Cancelled,52210,13380,Pending
6325,2067,5,30,Guntur,"Hyderabad City Tour",280,Entertainment,"Round Trip","2024-09-07 09:00:00","2024-09-07 14:00:00",Cancelled,12373,4662,Paid
6326,2597,13,32,Vijayawada,Lambasingi,430,Vacation,"Marriage Booking","2025-10-29 13:00:00","2025-10-29 21:00:00",Completed,10361,4256,Paid
6327,473,13,2,Vijayawada,Lambasingi,430,Vacation,"Corporate Travel","2026-03-28 07:00:00","2026-03-28 15:00:00",Completed,23491,5886,Partial
6328,1139,13,27,Hyderabad,Pondicherry,780,Beach,"Marriage Booking","2025-03-05 11:00:00","2025-03-06 02:00:00",Completed,26632,15241,Paid
6329,516,15,12,Hyderabad,Pondicherry,780,Beach,"Round Trip","2025-06-24 16:00:00","2025-06-25 07:00:00",Completed,19478,9795,Pending
6330,698,2,6,Vijayawada,Srisailam,290,Devotional,"Package Trip","2025-01-16 04:00:00","2025-01-16 09:00:00",Completed,23014,14100,Pending
6331,1448,7,31,Hyderabad,Goa,660,Beach,"Round Trip","2024-11-28 12:00:00","2024-11-29 01:00:00",completed,7135,4715,Paid
6332,2693,12,10,Guntur,"Horsley Hills",430,Vacation,"One Way","2025-12-29 09:00:00","2025-12-29 17:00:00",Completed,31634,14529,Pending
6333,2121,11,7,Guntur,Bheemunipatnam,390,Beach,"Airport Transfer","2025-08-21 11:00:00","2025-08-21 18:00:00",Completed,15346,3577,Pending
6334,335,13,3,Hyderabad,"Araku Valley",710,Vacation,"Corporate Travel","2025-03-05 10:00:00","2025-03-06 00:00:00",completed,26750,5354,Pending
6335,1710,3,28,Vijayawada,Lambasingi,430,Vacation,"Corporate Travel","2024-06-19 16:00:00","2024-06-20 00:00:00",Completed,14820,5583,Partial
6336,2436,6,6,Guntur,"Amaravati Secretariat",40,Corporate,"Package Trip","2025-12-20 14:00:00","2025-12-20 16:00:00",Cancelled,64214,27392,Paid
6337,950,5,9,Guntur,"Amaravati Secretariat",40,Corporate,"One Way","2024-12-27 05:00:00","2024-12-27 07:00:00",Completed,12350,3016,Partial
6338,2640,5,13,Nellore,Tirumala,140,Devotional,"Airport Transfer","2024-03-23 20:00:00","2024-03-23 22:00:00",Completed,5730,1538,Paid
6339,852,12,3,Guntur,Rajahmundry,170,Marriage,"Airport Transfer","2025-02-20 21:00:00","2025-02-21 00:00:00",Completed,47235,19447,Pending
6340,965,11,5,Vijayawada,Visakhapatnam,350,Beach,"Package Trip","2024-06-07 02:00:00","2024-06-07 09:00:00",Cancelled,16594,7125,Partial
6341,978,15,27,Guntur,"Ramoji Film City",290,Entertainment,"Marriage Booking","2025-02-25 14:00:00","2025-02-25 19:00:00",Completed,28276,16760,Paid
6342,2909,2,19,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Corporate Travel","2025-10-13 13:00:00","2025-10-14 02:00:00",Completed,29564,15785,Paid
6343,2491,3,9,Vijayawada,Srisailam,290,Devotional,"Corporate Travel","2024-08-30 22:00:00","2024-08-31 03:00:00",completed,6104,2784,Partial
6344,2600,12,28,Hyderabad,Bangalore,570,Corporate,"Corporate Travel","2026-02-06 19:00:00","2026-02-07 06:00:00",Completed,57338,26194,Paid
6345,2274,12,10,Guntur,"Hyderabad City Tour",280,Entertainment,"Airport Transfer","2025-12-30 23:00:00","2025-12-31 04:00:00",Completed,56333,20432,Partial
6346,714,12,30,Guntur,Nellore,270,Marriage,"Marriage Booking","2024-07-09 12:00:00","2024-07-09 17:00:00",Completed,61747,36722,Paid
6347,1272,10,14,Vijayawada,Hyderabad,275,Corporate,"Package Trip","2025-09-03 05:00:00","2025-09-03 10:00:00",Completed,20745,6480,Pending
6348,1962,14,23,Guntur,"Amaravati Secretariat",40,Corporate,"Round Trip","2024-10-24 01:00:00","2024-10-24 03:00:00",Completed,16245,4747,Paid
6349,250,6,6,Guntur,"Horsley Hills",430,Vacation,"One Way","2025-11-13 06:00:00","2025-11-13 14:00:00",completed,53983,15552,Pending
6350,2341,11,33,Guntur,"Ramoji Film City",290,Entertainment,"Package Trip","2025-08-30 04:00:00","2025-08-30 09:00:00",Cancelled,15331,8691,Paid
6351,2869,2,27,Vijayawada,Srisailam,290,Devotional,"One Way","2025-03-16 05:00:00","2025-03-16 10:00:00",completed,24434,11321,Paid
6352,303,13,6,Vijayawada,Kakinada,210,Marriage,"Airport Transfer","2024-09-06 18:00:00","2024-09-06 22:00:00",Completed,26657,15782,Pending
6353,1226,12,26,Hyderabad,Goa,660,Beach,"Airport Transfer","2024-03-21 15:00:00","2024-03-22 04:00:00",completed,56395,12826,Partial
6354,1703,4,23,Guntur,Rajahmundry,170,Marriage,"Airport Transfer","2025-07-26 18:00:00","2025-07-26 21:00:00",completed,16422,8181,Pending
6355,2444,7,5,Vijayawada,Lambasingi,430,Vacation,"One Way","2025-07-28 04:00:00","2025-07-28 12:00:00",Completed,10371,6996,Pending
6356,938,1,24,Guntur,"Horsley Hills",430,Vacation,"Marriage Booking","2024-11-13 01:00:00","2024-11-13 09:00:00",Completed,11803,7067,Paid
6357,396,6,34,Hyderabad,Pondicherry,780,Beach,"Package Trip","2025-05-17 05:00:00","2025-05-17 20:00:00",Cancelled,63582,15021,Partial
6358,850,13,12,Vijayawada,Hyderabad,275,Corporate,"Package Trip","2024-02-19 09:00:00","2024-02-19 14:00:00",Completed,24641,7764,Paid
6359,1224,4,10,Guntur,"Horsley Hills",430,Vacation,"Round Trip","2025-10-19 01:00:00","2025-10-19 09:00:00",completed,14295,8707,Paid
6360,1251,2,15,Vijayawada,Kakinada,210,Marriage,"Marriage Booking","2025-08-29 15:00:00","2025-08-29 19:00:00",Completed,18929,7200,Pending
6361,1903,6,35,Vijayawada,Visakhapatnam,350,Beach,"Marriage Booking","2025-02-26 14:00:00","2025-02-26 21:00:00",Completed,65621,27723,Paid
6362,2239,14,38,Ongole,"Chennai Airport",320,Airport,"Marriage Booking","2025-12-31 08:00:00","2025-12-31 14:00:00",Completed,18810,9885,Paid
6363,1698,10,30,Guntur,"Hyderabad Airport",310,Airport,"Airport Transfer","2024-10-23 18:00:00","2024-10-24 00:00:00",Cancelled,12870,8792,Pending
6364,2597,7,15,Ongole,"Chennai Airport",320,Airport,"Airport Transfer","2025-11-18 15:00:00","2025-11-18 21:00:00",Completed,3548,806,Paid
6365,2387,6,30,Vijayawada,"Wonderla Bangalore",650,Entertainment,"Package Trip","2025-12-10 09:00:00","2025-12-10 22:00:00",Completed,62275,20664,Paid
6366,2817,9,7,Hyderabad,Goa,660,Beach,"Airport Transfer","2026-02-01 12:00:00","2026-02-02 01:00:00",Completed,9752,6029,Paid
6367,2653,9,25,Guntur,Bheemunipatnam,390,Beach,"Marriage Booking","2025-05-02 18:00:00","2025-05-03 01:00:00",Completed,4655,1123,Pending
6368,1494,6,19,Vijayawada,Lambasingi,430,Vacation,"Package Trip","2025-03-16 08:00:00","2025-03-16 16:00:00",Completed,61459,19391,Paid
6369,1781,2,17,Nellore,Tirumala,140,Devotional,"Marriage Booking","2025-07-03 22:00:00","2025-07-04 00:00:00",Completed,11493,5855,Paid
6370,1134,13,21,Hyderabad,Bangalore,570,Corporate,"Round Trip","2026-03-04 15:00:00","2026-03-05 02:00:00",completed,22294,9538,Partial
6371,1269,3,4,Hyderabad,Ooty,850,Vacation,"Marriage Booking","2025-08-18 17:00:00","2025-08-19 10:00:00",Cancelled,4581,2170,Pending
6372,842,14,22,Guntur,"Horsley Hills",430,Vacation,"One Way","2024-10-03 13:00:00","2024-10-03 21:00:00",Completed,28337,15779,Partial
6373,364,6,30,Hyderabad,Ooty,850,Vacation,"Round Trip","2024-08-26 17:00:00","2024-08-27 10:00:00",completed,47303,17785,Paid
6374,987,8,35,Vijayawada,Kakinada,210,Marriage,"Round Trip","2024-01-29 11:00:00","2024-01-29 15:00:00",Completed,5025,2935,Pending
6375,2683,15,29,Guntur,Tirupati,380,Devotional,"Corporate Travel","2026-04-21 22:00:00","2026-04-22 05:00:00",Completed,16194,5152,Paid
6376,1963,3,28,Visakhapatnam,Simhachalam,20,Devotional,"Round Trip","2025-10-09 19:00:00","2025-10-09 21:00:00",Cancelled,10878,7532,Pending
6377,1136,1,15,Guntur,"Hyderabad Airport",310,Airport,"Package Trip","2024-02-03 00:00:00","2024-02-03 06:00:00",Completed,4332,2251,Partial
6378,875,12,38,Guntur,"Chirala Beach",110,Beach,"One Way","2024-06-28 14:00:00","2024-06-28 16:00:00",Completed,51156,26390,Partial
6379,1078,6,28,Guntur,"Ramoji Film City",290,Entertainment,"Corporate Travel","2025-01-04 13:00:00","2025-01-04 18:00:00",Completed,50256,15908,Partial
6380,1488,8,23,Vijayawada,Kakinada,210,Marriage,"Round Trip","2025-04-07 04:00:00","2025-04-07 08:00:00",Completed,6836,4108,Paid
6381,2718,2,11,Hyderabad,"Araku Valley",710,Vacation,"Corporate Travel","2024-10-19 14:00:00","2024-10-20 04:00:00",Completed,21963,9584,Pending
6382,1699,11,18,Guntur,"Amaravati Secretariat",40,Corporate,"Marriage Booking","2024-06-01 08:00:00","2024-06-01 10:00:00",Completed,16691,7372,Paid
6383,1529,14,34,Hyderabad,Bangalore,570,Corporate,"Package Trip","2024-11-20 13:00:00","2024-11-21 00:00:00",Cancelled,18719,4448,Partial
6384,638,10,18,Hyderabad,Bangalore,570,Corporate,"Corporate Travel","2024-08-08 17:00:00","2024-08-09 04:00:00",Completed,20252,10139,Pending
6385,135,12,15,Guntur,"Horsley Hills",430,Vacation,"Corporate Travel","2026-04-18 03:00:00","2026-04-18 11:00:00",Completed,58051,39109,Partial
6386,1861,10,5,Guntur,Tirupati,380,Devotional,"Airport Transfer","2024-05-02 04:00:00","2024-05-02 11:00:00",Completed,14822,7488,Pending
6387,1037,9,16,Guntur,"Vijayawada Airport",35,Airport,"Corporate Travel","2025-01-10 00:00:00","2025-01-10 02:00:00",Completed,8040,5244,Paid
6388,1107,2,38,Vijayawada,Srisailam,290,Devotional,"One Way","2024-02-21 14:00:00","2024-02-21 19:00:00",completed,29699,9736,Paid
6389,508,9,35,Guntur,Bheemunipatnam,390,Beach,"Airport Transfer","2024-04-09 16:00:00","2024-04-09 23:00:00",Cancelled,10631,6914,Pending
6390,2900,7,23,Guntur,"Ramoji Film City",290,Entertainment,"Package Trip","2025-12-25 19:00:00","2025-12-26 00:00:00",Completed,9653,4479,Partial
6391,2533,7,37,Guntur,"Chirala Beach",110,Beach,"Package Trip","2025-05-23 06:00:00","2025-05-23 08:00:00",Completed,5992,2314,Pending
6392,1071,10,30,Guntur,"Hyderabad City Tour",280,Entertainment,"Package Trip","2025-05-29 22:00:00","2025-05-30 03:00:00",Completed,14729,3557,Pending
6393,2795,11,27,Vijayawada,Srisailam,290,Devotional,"Corporate Travel","2024-06-16 00:00:00","2024-06-16 05:00:00",Completed,25405,7768,Paid
6394,2684,7,11,Hyderabad,Pondicherry,780,Beach,"Round Trip","2025-02-26 07:00:00","2025-02-26 22:00:00",Completed,6778,1801,Pending
6395,2914,6,36,Vijayawada,Srisailam,290,Devotional,"Marriage Booking","2025-11-29 05:00:00","2025-11-29 10:00:00",Completed,36998,9515,Pending
6396,2761,3,24,Vijayawada,Kakinada,210,Marriage,"Airport Transfer","2024-07-02 00:00:00","2024-07-02 04:00:00",Completed,11997,5940,Paid
